sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link
9 hours ago,https://etherscan.io/tx/0x7c071c0d166d72093ac9eabc9a2421129010023361619682f2d3c3902eaf5368,Chromie Squiggle #5786 ,https://cryptoslam.io/art-blocks/mint/5786,9.50000 ETH,"$39,261.02","Starting Color: 58, End Color: 115, Color Spread: 49, Color Direction: Forward, Height: 3, Segments: 14, Steps Between Segments: 200",0x762b35b809ac4266beb076ff0f28547ad571201e,https://cryptoslam.io/owner/0x762b35b809ac4266beb076ff0f28547ad571201e,0x98f1e320dc68915c8d5552549079183e589db8e9,https://cryptoslam.io/owner/0x98f1e320dc68915c8d5552549079183e589db8e9
9 hours ago,https://etherscan.io/tx/0xa4a1cc9df99d5505cb63b92a72b0e2b552b9276ea365686f4cf45bde155700da,444(4) #360 ,https://cryptoslam.io/art-blocks/mint/191000360,1.74000 ETH,"$7,190.96",,0x9342a4debd134c4bb216c2a68d24b74406675231,https://cryptoslam.io/owner/0x9342a4debd134c4bb216c2a68d24b74406675231,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,https://cryptoslam.io/owner/0xcf4e26a7e7eae4b3840dd31c527096e1265ab990
10 hours ago,https://etherscan.io/tx/0x9e3d5b16d338ab9abba1e505939bcd94fc18f4e24be268010068ed581f4ed6fa,444(4) #292 ,https://cryptoslam.io/art-blocks/mint/191000292,2.67000 ETH,"$11,053.83",,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,https://cryptoslam.io/owner/0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,https://cryptoslam.io/owner/0x8321795bdace7428d4fadfa30c2ee8e727e491e5
10 hours ago,https://etherscan.io/tx/0x6f73eedf8da2a1c9f967b27d7982a913c43e277a324a69ca8b714a7a324ac3ec,Apparitions #113 ,https://cryptoslam.io/art-blocks/mint/28000113,2.90000 ETH,"$12,006.04","Positioning: Horizontal, Colors: Energy, Stretch: Compressed, Haunting: Periodic, Facing: East, Spook: Panic, Bands: Solid, Brush Style: Solid, Reach: Far, Altitude: Troposhere",0x5b098804d4049afebe531f16b6a107f19567080f,https://cryptoslam.io/owner/0x5b098804d4049afebe531f16b6a107f19567080f,0x304f48d4a0a1e67b63a8852cd0ed5d4fdcc0221d,https://cryptoslam.io/owner/0x304f48d4a0a1e67b63a8852cd0ed5d4fdcc0221d
10 hours ago,https://etherscan.io/tx/0x04a728d3d6141e74bc4881df9cfa888f987332700b6fb533992694ee9c898370,Ensō #35 ,https://cryptoslam.io/art-blocks/mint/34000035,0.24000 ETH,$988.98,"Paper Hue: Yellow, Paper Texture (1 to 5): 3, Brush Size (1 to 6): 6, Bristle Density (1 to 7): 5, Ink Density (1 to 5): 3, Ink Load (1 to 5): 4, Brushstroke Start: Rotated 198 degrees, Brushstroke Size: Small, X/Y Stretch: Unequal, Direction: Counterclockwise",0xc2742161675e6f9a43d5df2d4868918acadd4afe,https://cryptoslam.io/owner/0xc2742161675e6f9a43d5df2d4868918acadd4afe,0x8163f015d34b7e14e2f2805356a27a9918a83b2f,https://cryptoslam.io/owner/0x8163f015d34b7e14e2f2805356a27a9918a83b2f
10 hours ago,https://etherscan.io/tx/0x39077b4693b2e19f91a42bed5367b67d3ce6a888e02a692cdfd513cb23b634f2,Moments #460 ,https://cryptoslam.io/art-blocks/mint/156000460,0.05000 ETH,$206.04,,0x9ced44ca3317d8d36a200c2b1a85161912180708,https://cryptoslam.io/owner/0x9ced44ca3317d8d36a200c2b1a85161912180708,0xd763161093fc49ef5b354cce9a7c4f0083d5c907,https://cryptoslam.io/owner/0xd763161093fc49ef5b354cce9a7c4f0083d5c907
10 hours ago,https://etherscan.io/tx/0x48b32a0604666408d1ae112411041d82838be0f165ffd246376a311a36b51011,Pigments #704 ,https://cryptoslam.io/art-blocks/mint/129000704,3.85000 ETH,"$15,864.95","Layout: Oleo, Palette: Tormenta, Vortex: None, Mirror: None, Region: Topology",0x4bcf39071cad8314628fad5da76eab9d66e0d49a,https://cryptoslam.io/owner/0x4bcf39071cad8314628fad5da76eab9d66e0d49a,0x304f48d4a0a1e67b63a8852cd0ed5d4fdcc0221d,https://cryptoslam.io/owner/0x304f48d4a0a1e67b63a8852cd0ed5d4fdcc0221d
10 hours ago,https://etherscan.io/tx/0x5ba86ce5e1fbe0bcc2e0dda8ba6a4b5a0bec863696f1abeabcda175d145bc36b,Scribbled Boundaries #676 ,https://cryptoslam.io/art-blocks/mint/131000676,1.52500 WETH,"$6,373.03","Color Mode: Standard, Shape Mode: Wassily, Thickness Mode: Malevich, Aspect Ratio: Randomized",0x7296a79a21f3c05419d3944b10b612a56972b189,https://cryptoslam.io/owner/0x7296a79a21f3c05419d3944b10b612a56972b189,0xf7a5aa94fdd3049d1fd78b69863282c4f4ff686b,https://cryptoslam.io/owner/0xf7a5aa94fdd3049d1fd78b69863282c4f4ff686b
10 hours ago,https://etherscan.io/tx/0x19f0e9ebc7019ef4db150b614c8a6e8c1767a1d4a40b64db0c19d2baf06099a3,Scribbled Boundaries #676 ,https://cryptoslam.io/art-blocks/mint/131000676,1.30000 ETH,"$5,432.75","Color Mode: Standard, Shape Mode: Wassily, Thickness Mode: Malevich, Aspect Ratio: Randomized",0x4bcf39071cad8314628fad5da76eab9d66e0d49a,https://cryptoslam.io/owner/0x4bcf39071cad8314628fad5da76eab9d66e0d49a,0x7296a79a21f3c05419d3944b10b612a56972b189,https://cryptoslam.io/owner/0x7296a79a21f3c05419d3944b10b612a56972b189
11 hours ago,https://etherscan.io/tx/0x884b3e02ca5fface9797e8f2f298f6a7ffe3600eabf628c2f2dbaded68c91ebd,Meridian #492 ,https://cryptoslam.io/art-blocks/mint/163000492,10.00000 ETH,"$41,956.56",,0xaaa3f05f25eed87ee3a268f4582ec914e6245577,https://cryptoslam.io/owner/0xaaa3f05f25eed87ee3a268f4582ec914e6245577,0xfc76c9d92cc3fb5fe7ea8b99d72af5aaafd9e881,https://cryptoslam.io/owner/0xfc76c9d92cc3fb5fe7ea8b99d72af5aaafd9e881
11 hours ago,https://etherscan.io/tx/0xd9a08ad197e13b38cb26e93330fed14a0aa49727535911a87710a6049230efae,Mental pathways #5 ,https://cryptoslam.io/art-blocks/mint/190000005,0.20000 ETH,$839.13,,0x26f921d0358ea791e4071cec84a5040f5ff73440,https://cryptoslam.io/owner/0x26f921d0358ea791e4071cec84a5040f5ff73440,0x9837c114de79c730334882f5791fd9222a73066f,https://cryptoslam.io/owner/0x9837c114de79c730334882f5791fd9222a73066f
11 hours ago,https://etherscan.io/tx/0xefff0f52d2a9d94b8389547088980f9f1f3ca55f38bbeebf3cbac469200b625f,444(4) #108 ,https://cryptoslam.io/art-blocks/mint/191000108,1.62000 ETH,"$6,905.02",,0x5089c37defcb9e46ed4ff5fc23e277fa396632ec,https://cryptoslam.io/owner/0x5089c37defcb9e46ed4ff5fc23e277fa396632ec,0x1f67f4f1fa7235ae31df89d9fcaee90b2fb337ca,https://cryptoslam.io/owner/0x1f67f4f1fa7235ae31df89d9fcaee90b2fb337ca
12 hours ago,https://etherscan.io/tx/0x6a98f2d8c1fce53c93738940dba2198ccb676d3819a9a49ce016224380fd1d09,Aerial View #361 ,https://cryptoslam.io/art-blocks/mint/35000361,0.80000 WETH,"$3,407.12","Style: satellite, Lighttrail: Black, Colorset: Wave, Altitude: 21, Elevation: 14",0x174166ffd440ad46da51d73eacf0ee9390b64dab,https://cryptoslam.io/owner/0x174166ffd440ad46da51d73eacf0ee9390b64dab,0x9286a5f7996733aa425d4e0b747dfd5eb3caceff,https://cryptoslam.io/owner/0x9286a5f7996733aa425d4e0b747dfd5eb3caceff
12 hours ago,https://etherscan.io/tx/0x4349cb254d9535828a7a051e3bd0c06e17cbad1943a78ace475eaf06ed410d5d,720 Minutes #93 ,https://cryptoslam.io/art-blocks/mint/27000093,2.47500 ETH,"$10,540.78","See Double Colors: No, Personality: Introvert, Brightness: Flat, Shape: Hexagon, Inner Shape: Circle, Type: Hybrid, Size: Regular, Sparkles: No, Movement: Ripples, Speed: Normal",0x9aaacea197b3315068b8ef9c98219382b168d4b8,https://cryptoslam.io/owner/0x9aaacea197b3315068b8ef9c98219382b168d4b8,0x4a90e18f3e90074a820532a3da62b347ea86711b,https://cryptoslam.io/owner/0x4a90e18f3e90074a820532a3da62b347ea86711b
12 hours ago,https://etherscan.io/tx/0xac3015c8b589fe7f042cae1aee9db43007f7013f7081f28dc7cd2e00eb6e1436,444(4) #50 ,https://cryptoslam.io/art-blocks/mint/191000050,1.99000 ETH,"$8,475.53",,0xf7b1f212341a2dedb8ce41ad53569c32a62f02ec,https://cryptoslam.io/owner/0xf7b1f212341a2dedb8ce41ad53569c32a62f02ec,0x31c8ca008e0f64867c0d314e38379a0dc8c0cc6d,https://cryptoslam.io/owner/0x31c8ca008e0f64867c0d314e38379a0dc8c0cc6d
12 hours ago,https://etherscan.io/tx/0x4a55f58b38fb6674fb6e7e4695dad9fdd3d1c162a6dbca9b9f1b8039fd38f1e7,444(4) #268 ,https://cryptoslam.io/art-blocks/mint/191000268,1.20000 ETH,"$5,110.87",,0x722e9468d7f8c2710b6dbfdf70f01b045aca1851,https://cryptoslam.io/owner/0x722e9468d7f8c2710b6dbfdf70f01b045aca1851,0x644d060f55d00eafcc81f5504a53b4b9c7e676ae,https://cryptoslam.io/owner/0x644d060f55d00eafcc81f5504a53b4b9c7e676ae
12 hours ago,https://etherscan.io/tx/0x5e94a2095b5bd3349a119bc46fec7421ae302ce8e03dd061cbc37dbe9a00886d,Ecumenopolis #385 ,https://cryptoslam.io/art-blocks/mint/119000385,6.10000 ETH,"$25,980.26","Theme: Typical, Palette: Wasteland, Lights: Off, Atmosphere: Heavy, Blueprint: Chaos, Architect: Multiple, Painter: Multiple, Lean: Much, Complication: Unsure, Vertigo: Slight",0xbe535c49d8e65da9cd9a809a3d59248a89a2496b,https://cryptoslam.io/owner/0xbe535c49d8e65da9cd9a809a3d59248a89a2496b,0xda6bf1dc76d4f166472cf329ead6a19d19be72aa,https://cryptoslam.io/owner/0xda6bf1dc76d4f166472cf329ead6a19d19be72aa
12 hours ago,https://etherscan.io/tx/0x8362db5231924e98c841ba0f1b51080ebd46f25b14a03cc92523685d03caaaf6,Ecumenopolis #372 ,https://cryptoslam.io/art-blocks/mint/119000372,7.00000 ETH,"$29,813.41","Theme: Typical, Palette: Throwback, Lights: Off, Atmosphere: Thin, Blueprint: Structure, Architect: Single, Painter: Multiple, Lean: Max, Complication: Kinked, Vertigo: Slight",0x443b3c251900ecd800a45de2d64a4a21dbc7e22c,https://cryptoslam.io/owner/0x443b3c251900ecd800a45de2d64a4a21dbc7e22c,0xda6bf1dc76d4f166472cf329ead6a19d19be72aa,https://cryptoslam.io/owner/0xda6bf1dc76d4f166472cf329ead6a19d19be72aa
13 hours ago,https://etherscan.io/tx/0xe7ada9ee7ad8ee2c0a684ab1cd5447b439d7006b70561cdacb9cccbe818642c3,sail-o-bots #233 ,https://cryptoslam.io/art-blocks/mint/98000233,7.93000 ETH,"$33,476.74","clarity:Rusty, mouth:Creepy, glasses:Chad Shades, planet:Mars",0x3ece3e2b1dea3e1fe3cd0df2cd4e6fee32a3b69d,https://cryptoslam.io/owner/0x3ece3e2b1dea3e1fe3cd0df2cd4e6fee32a3b69d,0xf751e66b275a259455b85996592526fb220fae4a,https://cryptoslam.io/owner/0xf751e66b275a259455b85996592526fb220fae4a
13 hours ago,https://etherscan.io/tx/0x3a7ed8f13c9666f7d4e83287e5b7d18243a27053846cd72fa9e17365c007f450,mecha suits #56 ,https://cryptoslam.io/art-blocks/mint/180000056,0.55000 WETH,"$2,321.84",,0xb34af2448f1789ae942f592e8770da5c0293a15d,https://cryptoslam.io/owner/0xb34af2448f1789ae942f592e8770da5c0293a15d,0xc12469b7ad27706bbe9872a8a45fd9d461ba2342,https://cryptoslam.io/owner/0xc12469b7ad27706bbe9872a8a45fd9d461ba2342
13 hours ago,https://etherscan.io/tx/0x7ff9923f4eb556b9390f2d86d90f7ce2c8bef92ea5a113116252d0821d882ff1,Synapses #695 ,https://cryptoslam.io/art-blocks/mint/39000695,1.22890 WETH,"$5,187.84","Background: Light, Origin: Left, Orientation: The Reflection",0xbfba4f08403d2d575e14e3646d07f84c6749e4fe,https://cryptoslam.io/owner/0xbfba4f08403d2d575e14e3646d07f84c6749e4fe,0x520e009126af3c9974fb83cbd8c5657a298dcd86,https://cryptoslam.io/owner/0x520e009126af3c9974fb83cbd8c5657a298dcd86
13 hours ago,https://etherscan.io/tx/0xca9ab8f75967fd718982a5ec89063d3c8484f41532131f2f7f6a4850284870f4,spawn #720 ,https://cryptoslam.io/art-blocks/mint/161000720,0.08000 ETH,$337.72,,0x685f0298080adfbe044df2f3ba31cbd7966072f5,https://cryptoslam.io/owner/0x685f0298080adfbe044df2f3ba31cbd7966072f5,0xc755a5ba69fe3eb95d772e92f3c64f9bba373a21,https://cryptoslam.io/owner/0xc755a5ba69fe3eb95d772e92f3c64f9bba373a21
13 hours ago,https://etherscan.io/tx/0xd05526110d9ddb5aa7b91d9f083a12915571928bd036e4e1de71809c04d1debc,FOCUS #17 ,https://cryptoslam.io/art-blocks/mint/181000017,0.20000 ETH,$842.71,,0x445d2fcfa5f47d8b187b3326bb4e21739818a859,https://cryptoslam.io/owner/0x445d2fcfa5f47d8b187b3326bb4e21739818a859,0x568b491fb2b4b9440f6d05e7723df0060fdaef1c,https://cryptoslam.io/owner/0x568b491fb2b4b9440f6d05e7723df0060fdaef1c
14 hours ago,https://etherscan.io/tx/0x56d16366f3a81c45ed36f03368bf8eab46d1c999a917e9ec956ae40facffea31,Eccentrics 2: Orbits #211 ,https://cryptoslam.io/art-blocks/mint/139000211,1.40000 WETH,"$5,907.42","Color Scheme: Grayscale Plus, Palette: Grayscale Plus, Background: Radial, Layout: Sentinels, Allow Arches: True, Allow Clones: True, Allow Hexes: False, Allow Ovals: True, Force Circles: False, Inverted Arch: False",0xf4413b6bc6fe321d94905d93408823785c7383a2,https://cryptoslam.io/owner/0xf4413b6bc6fe321d94905d93408823785c7383a2,0x73e60cd967e957bc6e074f93320ffa1d52697d5b,https://cryptoslam.io/owner/0x73e60cd967e957bc6e074f93320ffa1d52697d5b
15 hours ago,https://etherscan.io/tx/0x84e42ae989e2dc0a2c4745081ec0945356746648ef2a6ef31f0e92fc95052ff5,444(4) #436 ,https://cryptoslam.io/art-blocks/mint/191000436,1.98900 ETH,"$8,395.71",,0x87375c43c6e95d2b1974662dc97e3ca25c3cd9a7,https://cryptoslam.io/owner/0x87375c43c6e95d2b1974662dc97e3ca25c3cd9a7,0x51bfa1c800faa110086150a33c837082c7c3c306,https://cryptoslam.io/owner/0x51bfa1c800faa110086150a33c837082c7c3c306
15 hours ago,https://etherscan.io/tx/0xe652b745968ff6c0d4cd99444ae4f174df00bea9f5a090db46cda1283e04ea80,FOCUS #17 ,https://cryptoslam.io/art-blocks/mint/181000017,0.14000 WETH,$585.36,,0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,https://cryptoslam.io/owner/0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0x445d2fcfa5f47d8b187b3326bb4e21739818a859,https://cryptoslam.io/owner/0x445d2fcfa5f47d8b187b3326bb4e21739818a859
15 hours ago,https://etherscan.io/tx/0x166427bad55f2640fecde5b68ce7dadb3b5dd96be84d3bfda12434649d6c04b8,Skulptuur #941 ,https://cryptoslam.io/art-blocks/mint/173000941,3.25000 ETH,"$13,588.76",,0x18867a60b441bf9571b337e1792d92f1f3cb1690,https://cryptoslam.io/owner/0x18867a60b441bf9571b337e1792d92f1f3cb1690,0xebe82f09090c280b54a286c3c0266a3d25daee2b,https://cryptoslam.io/owner/0xebe82f09090c280b54a286c3c0266a3d25daee2b
16 hours ago,https://etherscan.io/tx/0xfcc9b64ff08724a7870ade8214f5522abd7a5f3efa1a5165ab3086b1c4e7fb07,Fragments of an Infinite Field #607 ,https://cryptoslam.io/art-blocks/mint/159000607,8.80000 ETH,"$36,649.62","Seasons: Spring, Rain: No, Storm: No, Snow: No, Pollen: Yes, PetalsFallingDown: No, FlowerColor: Different, NumberOfPetals: Equal",0x875e307304ec04884aa3ac691d48446c34044888,https://cryptoslam.io/owner/0x875e307304ec04884aa3ac691d48446c34044888,0x982d3c5223f6b5794fccb3208eb164d042cf2526,https://cryptoslam.io/owner/0x982d3c5223f6b5794fccb3208eb164d042cf2526
16 hours ago,https://etherscan.io/tx/0x806b3bc0d245febee9e11aea0f9ec44ac32df65e7353463337a24bde34490454,444(4) #150 ,https://cryptoslam.io/art-blocks/mint/191000150,1.38000 ETH,"$5,747.33",,0xb7ea1f23d9956c5f7335285834aa02f2e663ba94,https://cryptoslam.io/owner/0xb7ea1f23d9956c5f7335285834aa02f2e663ba94,0x0c0d487404752d66706fe7cdb663ef2d5d1c68c3,https://cryptoslam.io/owner/0x0c0d487404752d66706fe7cdb663ef2d5d1c68c3
16 hours ago,https://etherscan.io/tx/0x00688ad57aa357af4a1c648a29035bda7b5960b086c24714bfe7d940cb516e3d,444(4) #354 ,https://cryptoslam.io/art-blocks/mint/191000354,1.50000 ETH,"$6,247.09",,0x0c0d487404752d66706fe7cdb663ef2d5d1c68c3,https://cryptoslam.io/owner/0x0c0d487404752d66706fe7cdb663ef2d5d1c68c3,0x268221eff4de4d9ca8943f9e143c076dd2c1dd54,https://cryptoslam.io/owner/0x268221eff4de4d9ca8943f9e143c076dd2c1dd54
16 hours ago,https://etherscan.io/tx/0x3ca32e839c945cfc8dc8e23208afe303dd6b55181446e629a11b5d3d02e2c260,Rinascita #622 ,https://cryptoslam.io/art-blocks/mint/121000622,1.60000 ETH,"$6,663.57","Palette: Arctica, Background: Whale, Color: Multicolor, Duotone: No, Gradient: No, Mode: Horizontal, Attraction: Intense, Resilience: I sleep well at night, Life: 100 years in an afternoon, Nature: Sassy",0x4bcf39071cad8314628fad5da76eab9d66e0d49a,https://cryptoslam.io/owner/0x4bcf39071cad8314628fad5da76eab9d66e0d49a,0xfc840af78a496b52e378dfa94838402e1b7f71dd,https://cryptoslam.io/owner/0xfc840af78a496b52e378dfa94838402e1b7f71dd
16 hours ago,https://etherscan.io/tx/0xf73e0fbeca46c14c73d690d493569fe572d4f279afff47bfaaea1759c36f1919,Geometry Runners #877 ,https://cryptoslam.io/art-blocks/mint/138000877,3.95000 ETH,"$16,476.51","Speed: 0.494, Arrangement: Disorganized, Scale Type: Disorganized, Creature: Varied, Palette: The Unique Flowers, Color Type: Single, Bg Style: Rows, Bg Material: Lino, Wire: No",0x738c581921325e19fd701c983231a4c31c0a90a0,https://cryptoslam.io/owner/0x738c581921325e19fd701c983231a4c31c0a90a0,0x2e10fd3884dce04f992a3b68d52f807014b41237,https://cryptoslam.io/owner/0x2e10fd3884dce04f992a3b68d52f807014b41237
16 hours ago,https://etherscan.io/tx/0x8c435d8a28b0eff74b3384d0539d4d051374a3f6c98eb694b2b79695eceeb0f6,Gravity 16 #572 ,https://cryptoslam.io/art-blocks/mint/165000572,0.18000 ETH,$752.25,,0x53722a32fddda871f35ef628b252d349744d4b71,https://cryptoslam.io/owner/0x53722a32fddda871f35ef628b252d349744d4b71,0x3dbabb67652fa73730d012946ec784f67a98d28b,https://cryptoslam.io/owner/0x3dbabb67652fa73730d012946ec784f67a98d28b
16 hours ago,https://etherscan.io/tx/0x4d5df7dfc14da5b2a3b1b0f70763f68b5afb74aafcb50a96519cd32de3d95e8b,Gravity 16 #293 ,https://cryptoslam.io/art-blocks/mint/165000293,0.22500 ETH,$940.31,,0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,https://cryptoslam.io/owner/0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,0x3dbabb67652fa73730d012946ec784f67a98d28b,https://cryptoslam.io/owner/0x3dbabb67652fa73730d012946ec784f67a98d28b
17 hours ago,https://etherscan.io/tx/0x1fefbea72497d4cd4b994df4a5092c9f0b4685fab46dd9c2c39f48c3dc1c4129,444(4) #162 ,https://cryptoslam.io/art-blocks/mint/191000162,1.50000 ETH,"$6,282.38",,0x44c2a80f8b924858db469a5b35128908e55c531f,https://cryptoslam.io/owner/0x44c2a80f8b924858db469a5b35128908e55c531f,0x6396ef1c07949476aabae95c926872ba2dacdcaf,https://cryptoslam.io/owner/0x6396ef1c07949476aabae95c926872ba2dacdcaf
17 hours ago,https://etherscan.io/tx/0xe31d1451714aa6235f52ae0c8a289cbcfc4e2fb31e2b6659289253ae8c841086,444(4) #223 ,https://cryptoslam.io/art-blocks/mint/191000223,1.40000 ETH,"$5,860.33",,0x84a7b031d90b7d50f1c49bb0b6379b4306cd8a51,https://cryptoslam.io/owner/0x84a7b031d90b7d50f1c49bb0b6379b4306cd8a51,0x0a64c45c7ecc1cb0e10757ce1fc2b21aebb75207,https://cryptoslam.io/owner/0x0a64c45c7ecc1cb0e10757ce1fc2b21aebb75207
17 hours ago,https://etherscan.io/tx/0xad61d4312d3ea5c6a1706683cd9729bcec486964899fa1e6b95c2a13050862de,444(4) #377 ,https://cryptoslam.io/art-blocks/mint/191000377,1.38000 ETH,"$5,776.61",,0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,https://cryptoslam.io/owner/0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,0xd8c88b8681b3f699d8dae59ec239fb0925acc660,https://cryptoslam.io/owner/0xd8c88b8681b3f699d8dae59ec239fb0925acc660
17 hours ago,https://etherscan.io/tx/0x885113abedac4d0fcdd53d05d85d7634cf52f72926cdd681a992dcc1d84871b5,Beauty in the Hurting #75 ,https://cryptoslam.io/art-blocks/mint/178000075,0.19000 ETH,$791.58,,0x4337878a01844311c874259cf527757678e19a8d,https://cryptoslam.io/owner/0x4337878a01844311c874259cf527757678e19a8d,0x58db5cec7b86f728b0d7740e20bb9ff1281152ad,https://cryptoslam.io/owner/0x58db5cec7b86f728b0d7740e20bb9ff1281152ad
18 hours ago,https://etherscan.io/tx/0xda107f52cc5894ef74732e38829b1a155fca40de0b5d98e083b03b941e7e0dc9,The Blocks of Art #62 ,https://cryptoslam.io/art-blocks/mint/74000062,6.26000 WETH,"$25,950.06","color-1: #fbfef9, color-2: #191923, color-3: #f39237, scheme: 03|0123|13|0123|012, windows: 3, rain: 6, circle: 4, controls: 1, centrifuge: 8, pendulum: 2",0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,https://cryptoslam.io/owner/0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0xf7a5aa94fdd3049d1fd78b69863282c4f4ff686b,https://cryptoslam.io/owner/0xf7a5aa94fdd3049d1fd78b69863282c4f4ff686b
18 hours ago,https://etherscan.io/tx/0x0d7d090f681465db489205ba6950a80eecd2bdad5c6ddedd905465be222a1bde,sail-o-bots #136 ,https://cryptoslam.io/art-blocks/mint/98000136,7.95000 ETH,"$33,030.31","clarity:Rusty, mouth:FeelsGoodMan, glasses:Tea Shades, planet:Uranus",0x3abe35eba716e436267384c637c65fc8585c50d6,https://cryptoslam.io/owner/0x3abe35eba716e436267384c637c65fc8585c50d6,0xe4df22aeb61aefe79bee97344f59f531a0d3db62,https://cryptoslam.io/owner/0xe4df22aeb61aefe79bee97344f59f531a0d3db62
18 hours ago,https://etherscan.io/tx/0xc701f199253b68f4d56ef89d110cf3499796e1fdf86a352d1252ca8c2e1e17ea,Beauty in the Hurting #545 ,https://cryptoslam.io/art-blocks/mint/178000545,0.23000 ETH,$955.38,,0x8484e9632c786a3ebfb9e28e9e31ad25708dc86d,https://cryptoslam.io/owner/0x8484e9632c786a3ebfb9e28e9e31ad25708dc86d,0x9e73f8372515ae24d0a4a16874b2d816e3323846,https://cryptoslam.io/owner/0x9e73f8372515ae24d0a4a16874b2d816e3323846
18 hours ago,https://etherscan.io/tx/0xe1efe6dd34c8e296e3a456e1b9d9a506d1cd211c000ab8cbc4d5e20e4d2431e8,720 Minutes #612 ,https://cryptoslam.io/art-blocks/mint/27000612,6.00000 ETH,"$24,923.74","See Double Colors: No, Personality: Introvert, Brightness: Flat, Shape: Pentagon, Inner Shape: N/A, Type: Simple, Size: Huge, Sparkles: Yes, Movement: Loops, Speed: Smooth",0x4322aa46ffed67809862da613725728e2fb8eae3,https://cryptoslam.io/owner/0x4322aa46ffed67809862da613725728e2fb8eae3,0xcbf90925bcce0511037ce4cc151eb351a4e8adac,https://cryptoslam.io/owner/0xcbf90925bcce0511037ce4cc151eb351a4e8adac
19 hours ago,https://etherscan.io/tx/0x1bc776b3ae35649b516a89b07e139121cba3f4a9bdf0f1fae5c4c7c5d582fc36,Obicera #353 ,https://cryptoslam.io/art-blocks/mint/130000353,0.79000 ETH,"$3,281.73","Palette: Morning Sky, Centers: 3, Links: 4+, Time: Night, Spice: Salt&Pepper, Feel: Flat, Style: Needles, Splits: Maybe, Echoes: Maybe, Fill: Donuts",0xd0c3bf1bbedec0c349b97e0b2897f61dc614aebe,https://cryptoslam.io/owner/0xd0c3bf1bbedec0c349b97e0b2897f61dc614aebe,0xdc3bc4408d7afe8dac15bd232434fe7ec576ba6c,https://cryptoslam.io/owner/0xdc3bc4408d7afe8dac15bd232434fe7ec576ba6c
19 hours ago,https://etherscan.io/tx/0xd363c311da09dbb635798cda93644c17d799e68d6bb68cf579fb5e0def0445de,Singularity #555 ,https://cryptoslam.io/art-blocks/mint/8000555,4.00000 WETH,"$16,768.94","Mass: 31.8% (AVERAGE), Force: 10.6% (LOW), Symmetry: 73.7% (AVERAGE), Turbulence: 2.0% (MARGINAL), Chaos: 87.8% (HIGH), Saturation: 15.9%, Colour Set: 1, Chance: 1 in 1975",0x88065ad98b10cdf5e3423d8caed3020b4456fe5b,https://cryptoslam.io/owner/0x88065ad98b10cdf5e3423d8caed3020b4456fe5b,0x876b6f87490ffd17c3aa60711d8158bf407f7961,https://cryptoslam.io/owner/0x876b6f87490ffd17c3aa60711d8158bf407f7961
19 hours ago,https://etherscan.io/tx/0xa61a506a9e997c5376dc1ebbeefa977043349472d053acbb5719584b62043d32,phase #699 ,https://cryptoslam.io/art-blocks/mint/143000699,2.11400 WETH,"$8,872.00","Radial Influences:1, Scanlines:Checkered, Palette:Override - Blue, Radiation:Plus, 128 x 128",0x88065ad98b10cdf5e3423d8caed3020b4456fe5b,https://cryptoslam.io/owner/0x88065ad98b10cdf5e3423d8caed3020b4456fe5b,0xec3e1606fe509485b65e7ce2d9070f253bfb852a,https://cryptoslam.io/owner/0xec3e1606fe509485b65e7ce2d9070f253bfb852a
